timestamp,Tweet Volume,Total Sentiment Value,Weighted Sentiment,BTC Value
3/5/2020 4:30,3435,-0.191386199,-657.4115936,8909.793333
3/5/2020 7:45,4927,-0.109246425,-538.257136,9024
3/5/2020 11:00,5385,-0.133531636,-719.0678599,9092.99
3/5/2020 14:15,6011,-0.10862558,-652.9483614,9080.656667
3/5/2020 17:30,5313,-0.168636621,-895.9663674,9102.123333
3/5/2020 20:45,4128,-0.202439809,-835.6715316,9073.053333
3/6/2020 0:00,3461,-0.22326628,-772.7245951,9044.653333
3/6/2020 3:15,3101,-0.175725893,-544.9259942,9080.68
3/6/2020 6:30,3639,-0.160767983,-585.0346901,9109.026667
3/6/2020 9:45,4366,-0.082955996,-362.1858785,9123.32
3/6/2020 13:00,5042,-0.167095493,-842.4954757,9051.29
3/6/2020 16:15,4821,-0.182855936,-881.5484675,9069.633333
3/6/2020 19:30,4538,-0.113161989,-513.5291061,9092.636667
3/6/2020 22:45,3451,-0.205593424,-709.5029062,9102.286667
3/7/2020 2:00,2888,-0.095214058,-274.9781995,9080.646667
3/7/2020 5:15,2795,-0.139856283,-390.898311,9083.24
3/7/2020 8:30,3537,-0.225184449,-796.4773961,9095.033333
3/7/2020 11:45,3680,-0.200389463,-737.4332238,9105.47
3/7/2020 15:00,4840,-0.210829015,-1020.412433,8961.406667
3/7/2020 18:15,3955,-0.178991824,-707.9126639,8879.03
3/7/2020 21:30,3396,-0.171145822,-581.2112115,8803.456667
3/8/2020 0:45,2884,-0.158040049,-455.7875013,8747.973333
3/8/2020 4:00,2618,-0.164149317,-429.7429119,8730.506667
3/8/2020 7:15,3011,-0.215943324,-650.2053486,8717.476667
3/8/2020 10:30,3290,-0.285867238,-940.503213,8685.08
3/8/2020 13:45,6115,-0.175739229,-1074.645385,8363.15
3/8/2020 17:00,5380,-0.157538099,-847.5549726,8299.806667
3/8/2020 20:15,4405,-0.212801788,-937.3918761,8221.726667
3/8/2020 23:30,4617,-0.263692793,-1217.469625,8093.11
3/9/2020 2:45,4761,-0.204973779,-975.8801618,7905.48
3/9/2020 6:00,4853,-0.230039117,-1116.379835,7931.363333
3/9/2020 9:15,5392,-0.236171689,-1273.437747,7855.033333
3/9/2020 12:30,7832,-0.195269971,-1529.354413,7731.183333
3/9/2020 15:45,7088,-0.162701947,-1153.2314,7760.52
3/9/2020 19:00,6038,-0.119293276,-720.2928005,7826.923333
3/9/2020 22:15,4486,-0.185024944,-830.0218988,7908.496667
3/10/2020 1:30,3555,-0.141010976,-501.2940197,7912.153333
3/10/2020 4:45,3574,-0.142435544,-509.0646343,7906.816667
3/10/2020 8:00,4275,-0.15924491,-680.7719903,8011.81
3/10/2020 11:15,5070,-0.170683429,-865.364985,8095.12
3/10/2020 14:30,5984,-0.184461129,-1103.815396,7908.81
3/10/2020 17:45,5123,-0.204049962,-1045.347955,7940.183333
3/10/2020 21:00,3921,-0.111409304,-436.835881,7940.046667
3/11/2020 16:30,4760,-0.175286876,-834.3655298,7763.336667
3/11/2020 19:45,5088,-0.263873661,-1342.589187,7909.133333
3/11/2020 23:00,4262,-0.144013992,-613.7876339,7758.833333
3/12/2020 2:15,4104,-0.213599596,-876.612742,7642.073333
3/12/2020 5:30,4767,-0.205046473,-977.4565368,7460.94
3/12/2020 8:45,10283,-0.167033261,-1717.603023,6387.513333
3/12/2020 12:00,12916,-0.128749087,-1662.923208,6046.606667
3/12/2020 15:15,9305,-0.163004977,-1516.761311,6111.226667
3/12/2020 18:30,8783,-0.157613228,-1384.316982,5782.913333
3/12/2020 21:45,12382,-0.14742985,-1825.476403,5032.506667
3/13/2020 1:00,12732,-0.1512024,-1925.108957,4772.39
3/13/2020 4:15,7123,-0.201454068,-1434.957326,5033.836667
3/13/2020 7:30,6756,-0.227890974,-1539.63142,5426.673333
3/13/2020 10:45,7998,-0.200243316,-1601.546041,5586.633333
3/13/2020 14:00,9000,-0.15661753,-1409.55777,5309.77
3/13/2020 17:15,7696,-0.182749702,-1406.441707,5241.24
3/13/2020 20:30,5985,-0.191605792,-1146.760665,5506.366667
3/13/2020 23:45,4124,-0.161103424,-664.3905206,5487.306667
3/14/2020 3:00,3536,-0.157121358,-555.5811219,5486.903333
3/14/2020 6:15,3806,-0.14208911,-540.7911527,5357.463333
3/14/2020 9:30,4476,-0.265551845,-1188.610058,5359.226667
3/14/2020 12:45,5195,-0.151904025,-789.1414099,5342.56
3/14/2020 16:00,5121,-0.179262613,-918.0038412,5402.023333
3/14/2020 19:15,4640,-0.215894587,-1001.750884,5299.353333
3/14/2020 22:30,3979,-0.250670381,-997.417446,5183.293333
3/15/2020 1:45,3125,-0.209068381,-653.3386906,5229.026667
3/15/2020 5:00,3401,-0.176310117,-599.6307079,5267.44
3/15/2020 8:15,3749,-0.210911072,-790.7056089,5371.356667
3/15/2020 11:30,4288,-0.199276458,-854.4974519,5377.43
3/15/2020 14:45,4756,-0.147285106,-700.4879641,5323.246667
3/15/2020 18:00,5283,-0.199680794,-1054.913635,5369.156667
3/15/2020 21:15,7042,-0.145095415,-1021.761912,5471.606667
3/16/2020 0:30,4135,-0.152320841,-629.8466775,5296.893333
3/16/2020 3:45,3868,-0.224162311,-867.0598189,5090.786667
3/16/2020 7:00,5295,-0.155164834,-821.597796,4687.6
3/16/2020 10:15,6844,-0.158188853,-1082.64451,4626.62
3/16/2020 13:30,7292,-0.173516853,-1265.284892,4901.526667
3/16/2020 16:45,6040,-0.164688701,-994.719754,4973.116667
3/16/2020 20:00,5440,-0.154864271,-842.4616342,4944.723333
3/16/2020 23:15,4727,-0.196107395,-926.9996562,5167.106667
3/17/2020 2:30,3527,-0.191764097,-676.3519701,5273.063333
3/17/2020 5:45,3927,-0.098912345,-388.4287788,5313.636667
3/17/2020 9:00,4504,-0.201317696,-906.7349028,5254.763333
3/17/2020 12:15,5674,-0.129154111,-732.8204258,5250.703333
3/17/2020 15:30,6207,-0.144511082,-896.980286,5377.073333
3/17/2020 18:45,5458,-0.169413176,-924.6571146,5421.896667
3/17/2020 22:00,3919,-0.178528445,-699.652976,5360.693333
3/18/2020 1:15,3272,-0.211340338,-691.5055859,5373.756667
3/18/2020 4:30,3496,-0.202409695,-707.6242937,5229.886667
3/18/2020 7:45,4087,-0.223875477,-914.9790745,5119.32
3/18/2020 11:00,5486,-0.168072705,-922.0468596,5249.613333
3/18/2020 14:15,5993,-0.142340837,-853.0486361,5233.253333
3/18/2020 17:30,6105,-0.112529671,-686.9936415,5305.38
3/18/2020 20:45,4586,-0.149881892,-687.3583567,5354.91
3/19/2020 0:00,3918,-0.233010005,-912.9331996,5327.7
3/19/2020 3:15,3660,-0.199361101,-729.6616297,5356.413333
3/19/2020 6:30,4311,-0.164300633,-708.3000289,5468.753333
3/19/2020 9:45,5556,-0.14927786,-829.3877902,5722.82
3/19/2020 13:00,6496,-0.138002811,-896.4662603,5890.663333
3/19/2020 16:15,7330,-0.157349141,-1153.369204,6159.353333
3/19/2020 19:30,5209,-0.162380056,-845.8377117,6264.016667
3/19/2020 22:45,4510,-0.14310278,-645.3935378,6206.13
3/20/2020 2:00,3515,-0.17194983,-604.4036525,6191.783333
3/20/2020 5:15,3972,-0.180433478,-716.6817746,6433.88
3/20/2020 8:30,5463,-0.156818734,-856.7007438,6690.36
3/20/2020 11:45,5623,-0.179189144,-1007.580557,6588.16
3/20/2020 15:00,6028,-0.104946616,-632.6182012,6459.876667
3/20/2020 18:15,5525,-0.158928951,-878.0824543,6051.833333
3/20/2020 21:30,4559,-0.18701636,-852.6075852,6162.4
3/21/2020 0:45,3476,-0.160561861,-558.1130288,6257.033333
3/21/2020 4:00,2893,-0.126349843,-365.5300958,6158.393333
3/21/2020 7:15,3229,-0.131931898,-426.0080986,6047.066667
3/21/2020 10:30,3855,-0.200567922,-773.1893393,6121.446667
3/21/2020 13:45,4731,-0.172243113,-814.8821676,6167.363333
3/21/2020 17:00,4515,-0.242396831,-1094.421692,6163.47
3/21/2020 20:15,4242,-0.080917641,-343.2526331,6248.123333
3/21/2020 23:30,3196,-0.119414183,-381.6477289,6243.743333
3/22/2020 2:45,2717,-0.162904505,-442.6115401,6329.336667
3/22/2020 6:00,3006,-0.209927944,-631.0433997,6284.74
3/22/2020 9:15,3485,-0.142162926,-495.4377971,6098.59
3/22/2020 12:30,4477,-0.166171517,-743.9498816,6049.896667
3/22/2020 15:45,4667,-0.174295265,-813.4360018,5994.156667
3/22/2020 19:00,4403,-0.178248434,-784.8278549,5966.52
3/22/2020 22:15,3962,-0.174315396,-690.637599,5860.89
3/23/2020 1:30,3159,-0.26771429,-845.7094421,5905.016667
3/23/2020 4:45,3431,-0.142126365,-487.6355583,5880.093333
3/23/2020 8:00,4205,-0.172881479,-726.9666192,5842.97
3/23/2020 11:15,6518,-0.126498903,-824.5198498,6170.833333
3/23/2020 14:30,6530,-0.159211107,-1039.648529,6274.276667
3/23/2020 17:45,5330,-0.180650252,-962.8658432,6348.003333
3/23/2020 21:00,4886,-0.120996421,-591.188513,6489.786667
3/24/2020 0:15,3977,-0.141032866,-560.8877081,6576.766667
3/24/2020 3:30,3196,-0.203323577,-649.8221521,6489.826667
3/24/2020 6:45,4136,-0.186680093,-772.1088646,6693.893333
3/24/2020 10:00,5029,-0.139392408,-701.0044198,6684.966667
3/24/2020 13:15,5920,-0.143407671,-848.9734123,6599.51
3/24/2020 16:30,5712,-0.121562032,-694.3623268,6631.166667
3/24/2020 19:45,4868,-0.13817656,-672.6434941,6724.113333
3/24/2020 23:00,4509,-0.147387343,-664.5695296,6676.656667
3/25/2020 2:15,3190,-0.220478623,-703.3268074,6631.49
3/25/2020 5:30,3360,-0.181190302,-608.7994147,6692.186667
3/25/2020 8:45,4766,-0.186634441,-889.4997458,6645.216667
3/25/2020 12:00,5543,-0.209871234,-1163.31625,6629.72
3/25/2020 15:15,5754,-0.142967885,-822.6372103,6639.13
3/25/2020 18:30,5041,-0.152615242,-769.3334349,6609.793333
3/25/2020 21:45,4279,-0.187471941,-802.1924355,6690.65
3/26/2020 1:00,3605,-0.289884255,-1045.032739,6707.476667
3/26/2020 4:15,3292,-0.251946468,-829.4077727,6642.623333
3/26/2020 7:30,3963,-0.260138635,-1030.929411,6615.143333
3/26/2020 10:45,5131,-0.227105437,-1165.277997,6618.27
3/26/2020 14:00,5745,-0.161347397,-926.9407958,6632.973333
3/26/2020 17:15,5530,-0.15312909,-846.8038677,6678.456667
3/26/2020 20:30,4673,-0.194195295,-907.4746135,6708.563333
3/26/2020 23:45,3745,-0.12759306,-477.8360097,6783.633333
3/27/2020 3:00,3038,-0.199565269,-606.2792872,6706.366667
3/27/2020 6:15,3474,-0.208215001,-723.3389135,6685.736667
3/27/2020 9:30,4173,-0.260793662,-1088.291952,6642.84
3/27/2020 12:45,5074,-0.171238029,-868.8617591,6617.283333
3/27/2020 16:00,5197,-0.141298023,-734.3258255,6642.733333
3/27/2020 19:15,4701,-0.179106799,-841.9810621,6662.993333
3/27/2020 22:30,4346,-0.208187417,-904.7825143,6390.996667
3/28/2020 1:45,3241,-0.110672293,-358.6889016,6184.053333
3/28/2020 5:00,2931,-0.199236227,-583.9613813,6180.45
3/28/2020 8:15,3225,-0.236169317,-761.6460473,6263.883333
3/28/2020 11:30,3804,-0.174222438,-662.7421542,6221.343333
3/28/2020 14:45,4354,-0.170505898,-742.3826799,6125.94
3/28/2020 18:00,5037,-0.209871125,-1057.120857,6205.64
3/28/2020 21:15,3915,-0.191272239,-748.8308157,6223.04
3/29/2020 0:30,2970,-0.182008755,-540.5660024,6204.74
3/29/2020 3:45,2619,-0.217648106,-570.0203896,6168.803333
3/29/2020 7:00,3250,-0.067685032,-219.976354,6122.206667
3/29/2020 10:15,3435,-0.183167287,-629.1796308,6127.29
3/29/2020 13:30,4469,-0.130329237,-582.4413602,6097.066667
3/29/2020 16:45,5304,-0.187327884,-993.5870967,5971.956667
3/29/2020 20:00,4687,-0.189399993,-887.7177672,5918.793333
3/29/2020 23:15,3578,-0.220053698,-787.3521314,5963.613333
3/30/2020 2:30,3312,-0.148891836,-493.1297608,6139.926667
3/30/2020 5:45,3697,-0.241481983,-892.7588912,6256.686667
3/30/2020 9:00,4093,-0.14206213,-581.4602981,6311.383333
3/30/2020 12:15,5091,-0.12883568,-655.9024469,6342.866667
3/30/2020 15:30,5518,-0.182788511,-1008.627004,6369.51
3/30/2020 18:45,5869,-0.159507502,-936.1495292,6482.086667
3/30/2020 22:00,3990,-0.150406298,-600.121129,6485.376667
3/31/2020 1:15,3140,-0.253765504,-796.8236826,6456.076667
3/31/2020 4:30,3166,-0.142508073,-451.1805591,6427.44
3/31/2020 7:45,4022,-0.127669542,-513.4868979,6446.753333
3/31/2020 11:00,4658,-0.186731386,-869.794796,6422.14
3/31/2020 14:15,5119,-0.151876713,-777.4568938,6441.65
3/31/2020 17:30,5225,-0.137108157,-716.3901203,6450.4
3/31/2020 20:45,4408,-0.233625072,-1029.819317,6430.336667
4/1/2020 0:00,3411,-0.181886736,-620.4156565,6344.19
4/1/2020 3:15,3023,-0.192633386,-582.3307259,6321.84
4/1/2020 6:30,4104,-0.198377009,-814.1392449,6295.643333
4/1/2020 9:45,4488,-0.178693754,-801.977568,6254.876667
4/1/2020 13:00,5440,-0.152510492,-829.6570765,6213.75
4/1/2020 16:15,5263,-0.160523758,-844.8365384,6180.926667
4/1/2020 19:30,5714,-0.178469762,-1019.77622,6425.113333
4/1/2020 22:45,4312,-0.138263815,-596.1935703,6596.283333
4/2/2020 2:00,3154,-0.178224457,-562.1199374,6593.533333
4/2/2020 5:15,3525,-0.146941775,-517.9697569,6623.64
4/2/2020 8:30,3948,-0.16016569,-632.3341441,6660.673333
4/2/2020 11:45,5569,-0.152587278,-849.7585512,6727.946667
4/2/2020 15:00,8078,-0.157265659,-1270.391993,6942.646667
4/2/2020 18:15,6064,-0.177419072,-1075.869253,6769.74
4/2/2020 21:30,3891,-0.147934483,-575.6130734,6790.403333
4/3/2020 0:45,3195,-0.180130026,-575.5154331,6780.896667
4/3/2020 4:00,3160,-0.214672218,-678.3642089,6792.616667
4/3/2020 7:15,4526,-0.186363073,-843.4792684,6912.303333
4/3/2020 10:30,5389,-0.171131502,-922.2276643,6925.36
4/3/2020 13:45,6164,-0.175240029,-1080.179539,6753.756667
4/3/2020 17:00,5641,-0.156807073,-884.5486988,6754.343333
4/3/2020 20:15,4160,-0.156901494,-652.710215,6745.71
4/3/2020 23:30,3341,-0.132947889,-444.1788971,6748.593333
4/4/2020 2:45,2843,-0.314800162,-894.9768606,6716.94
4/4/2020 6:00,3336,-0.218455581,-728.7678182,6744.386667
4/4/2020 9:15,3891,-0.160029639,-622.6753253,6763.18
4/4/2020 12:30,4500,-0.148140239,-666.6310755,6722.423333
4/4/2020 15:45,4488,-0.166247693,-746.1196462,6766.943333
4/4/2020 19:00,4467,-0.121525481,-542.8543236,6841.733333
4/4/2020 22:15,3397,-0.194939369,-662.2090365,6859.603333
4/5/2020 1:30,2804,-0.170004566,-476.6928031,6800.24
4/5/2020 4:45,3036,-0.256990514,-780.2232005,6784.156667
4/5/2020 8:00,3272,-0.146481598,-479.2877887,6783.076667
4/5/2020 11:15,3793,-0.130965605,-496.7525398,6788.853333
4/5/2020 14:30,5098,-0.148625262,-757.6915857,6734.72
4/5/2020 17:45,4875,-0.120483665,-587.3578669,6763.743333
4/5/2020 21:00,4207,-0.121573345,-511.4590624,6772.546667
4/6/2020 0:15,3465,-0.128270466,-444.4571647,6834.063333
4/6/2020 3:30,3572,-0.185829062,-663.7814095,7001.983333
4/6/2020 6:45,4774,-0.089961185,-429.4746972,7064.173333
4/6/2020 10:00,5479,-0.155428507,-851.5927899,7121
4/6/2020 13:15,6726,-0.147658054,-993.1480712,7122.536667
4/6/2020 16:30,6519,-0.179162243,-1167.958662,7232.35
4/6/2020 19:45,4948,-0.093473904,-462.508877,7256
4/6/2020 23:00,4648,-0.137812262,-640.5513938,7338.92
4/7/2020 2:15,3582,-0.183069241,-655.7540213,7283.426667
4/7/2020 5:30,4119,-0.143795058,-592.2918439,7326.81
4/7/2020 8:45,4862,-0.082593794,-401.5710264,7380.366667
4/7/2020 12:00,5741,-0.11676966,-670.3746181,7334.073333
4/7/2020 15:15,5972,-0.156863242,-936.7872812,7328.003333
4/7/2020 18:30,5874,-0.154062423,-904.9626727,7222.33
4/7/2020 21:45,4203,-0.237454823,-998.0226211,7169.503333
4/8/2020 1:00,3606,-0.15614299,-563.0516219,7298.39
4/8/2020 4:15,3525,-0.094669757,-333.7108934,7344.79
4/8/2020 7:30,4111,-0.104199128,-428.3626152,7300.98
4/8/2020 10:45,4951,-0.095412527,-472.3874212,7249.623333
4/8/2020 14:00,5691,-0.124649371,-709.3795704,7306.32
4/8/2020 17:15,5123,-0.160505405,-822.2691898,7322.16
4/8/2020 20:30,4472,-0.140187389,-626.9180036,7350.99
4/8/2020 23:45,3440,-0.219054568,-753.5477139,7329.336667
4/9/2020 3:00,3264,-0.179244491,-585.0540186,7289.953333
4/9/2020 6:15,3869,-0.161011145,-622.95212,7316.573333
4/9/2020 9:30,4613,-0.166365622,-767.4446143,7245.13
4/9/2020 12:45,6041,-0.061261947,-370.0834218,7285.15
4/9/2020 16:00,5779,-0.139305439,-805.046132,7270.446667
4/9/2020 19:15,4872,-0.131245536,-639.4282514,7285.726667
4/9/2020 22:30,3873,-0.102490883,-396.9471899,7278.82
4/10/2020 1:45,3588,-0.148589641,-533.1396319,7172.223333
4/10/2020 5:00,4130,-0.101547663,-419.3918482,6983.423333
4/10/2020 8:15,3865,-0.162750501,-629.0306864,6906.8
4/10/2020 11:30,4900,-0.114833706,-562.6851594,6867.55
4/10/2020 14:45,6339,-0.09737412,-617.2545467,6838.153333
4/10/2020 18:00,5282,-0.143784827,-759.4714562,6906.256667
4/10/2020 21:15,4215,-0.132883394,-560.1035057,6866.933333
4/11/2020 0:30,3126,-0.164304838,-513.6169236,6887.413333
4/11/2020 3:45,2784,-0.211943676,-590.051194,6919.52
4/11/2020 7:00,3595,-0.148428533,-533.6005761,6869.543333
4/11/2020 10:15,3729,-0.098705284,-368.072004,6863.106667
4/11/2020 13:30,4694,-0.133223529,-625.3512451,6834.736667
4/11/2020 16:45,4413,-0.130173718,-574.4566175,6805.433333
4/11/2020 20:00,4029,-0.1891696,-762.1643184,6834.73
4/11/2020 23:15,3252,-0.152631373,-496.357225,6839.663333
4/12/2020 2:30,2724,-0.126307835,-344.0625425,6813.233333
4/12/2020 5:45,3183,-0.118976427,-378.7019671,6826.04
4/12/2020 9:00,3455,-0.175289359,-605.6247353,6854.606667
4/12/2020 12:15,4805,-0.161225011,-774.6861779,6943.81
4/12/2020 15:30,5632,-0.134468469,-757.3264174,7074.573333
4/12/2020 18:45,4449,-0.146940952,-653.7402954,7111.533333
4/12/2020 22:00,4556,-0.174211639,-793.7082273,6831.18
4/13/2020 1:15,3712,-0.123280897,-457.6186897,6691.9
4/13/2020 4:30,3520,-0.155516764,-547.4190093,6703.643333
4/13/2020 7:45,4230,-0.183415642,-775.8481657,6700.39
4/13/2020 11:00,5357,-0.113851561,-609.9028123,6730.796667
4/13/2020 14:15,6041,-0.154752258,-934.8583906,6748.746667
4/13/2020 17:30,5262,-0.162283101,-853.9336775,6790.286667
4/13/2020 20:45,4527,-0.149879959,-678.5065744,6840.156667
4/14/2020 0:00,3737,-0.197077713,-736.4794135,6839.913333
4/14/2020 3:15,3485,-0.257599763,-897.7351741,6874.756667
4/14/2020 6:30,4345,-0.148778095,-646.4408228,6813.37
4/14/2020 9:45,4617,-0.119195661,-550.3263668,6832.446667
4/14/2020 13:00,6936,-0.085264834,-591.3968886,6900.66
4/14/2020 16:15,6134,-0.095343806,-584.838906,6908.776667
4/14/2020 19:30,5120,-0.100929255,-516.7577856,6881.456667
4/14/2020 22:45,3824,-0.139741967,-534.3732818,6860.553333
4/15/2020 2:00,3389,-0.180378528,-611.3028314,6895.163333
4/15/2020 5:15,3690,-0.082102406,-302.9578781,6883.47
4/15/2020 8:30,4436,-0.173858564,-771.2365899,6809.7
4/15/2020 11:45,5799,-0.127028217,-736.6366304,6734.75
4/15/2020 15:00,6116,-0.121270123,-741.6880723,6739.973333
