timestamp,BTC Value
3/27/2020 9:30,6642.84
3/27/2020 12:45,6617.283333
3/27/2020 16:00,6642.733333
3/27/2020 19:15,6662.993333
3/27/2020 22:30,6390.996667
3/28/2020 1:45,6184.053333
3/28/2020 5:00,6180.45
3/28/2020 8:15,6263.883333
3/28/2020 11:30,6221.343333
3/28/2020 14:45,6125.94
3/28/2020 18:00,6205.64
3/28/2020 21:15,6223.04
3/29/2020 0:30,6204.74
3/29/2020 3:45,6168.803333
3/29/2020 7:00,6122.206667
3/29/2020 10:15,6127.29
3/29/2020 13:30,6097.066667
3/29/2020 16:45,5971.956667
3/29/2020 20:00,5918.793333
3/29/2020 23:15,5963.613333
3/30/2020 2:30,6139.926667
3/30/2020 5:45,6256.686667
3/30/2020 9:00,6311.383333
3/30/2020 12:15,6342.866667
3/30/2020 15:30,6369.51
3/30/2020 18:45,6482.086667
3/30/2020 22:00,6485.376667
3/31/2020 1:15,6456.076667
3/31/2020 4:30,6427.44
3/31/2020 7:45,6446.753333
3/31/2020 11:00,6422.14
3/31/2020 14:15,6441.65
3/31/2020 17:30,6450.4
3/31/2020 20:45,6430.336667
4/1/2020 0:00,6344.19
4/1/2020 3:15,6321.84
4/1/2020 6:30,6295.643333
4/1/2020 9:45,6254.876667
4/1/2020 13:00,6213.75
4/1/2020 16:15,6180.926667
4/1/2020 19:30,6425.113333
4/1/2020 22:45,6596.283333
4/2/2020 2:00,6593.533333
4/2/2020 5:15,6623.64
4/2/2020 8:30,6660.673333
4/2/2020 11:45,6727.946667
4/2/2020 15:00,6942.646667
4/2/2020 18:15,6769.74
4/2/2020 21:30,6790.403333
4/3/2020 0:45,6780.896667
4/3/2020 4:00,6792.616667
4/3/2020 7:15,6912.303333
4/3/2020 10:30,6925.36
4/3/2020 13:45,6753.756667
4/3/2020 17:00,6754.343333
4/3/2020 20:15,6745.71
4/3/2020 23:30,6748.593333
4/4/2020 2:45,6716.94
4/4/2020 6:00,6744.386667
4/4/2020 9:15,6763.18
4/4/2020 12:30,6722.423333
4/4/2020 15:45,6766.943333
4/4/2020 19:00,6841.733333
4/4/2020 22:15,6859.603333
4/5/2020 1:30,6800.24
4/5/2020 4:45,6784.156667
4/5/2020 8:00,6783.076667
4/5/2020 11:15,6788.853333
4/5/2020 14:30,6734.72
4/5/2020 17:45,6763.743333
4/5/2020 21:00,6772.546667
4/6/2020 0:15,6834.063333
4/6/2020 3:30,7001.983333
4/6/2020 6:45,7064.173333
4/6/2020 10:00,7121
4/6/2020 13:15,7122.536667
4/6/2020 16:30,7232.35
4/6/2020 19:45,7256
4/6/2020 23:00,7338.92
4/7/2020 2:15,7283.426667
4/7/2020 5:30,7326.81
4/7/2020 8:45,7380.366667
4/7/2020 12:00,7334.073333
4/7/2020 15:15,7328.003333
4/7/2020 18:30,7222.33
4/7/2020 21:45,7169.503333
4/8/2020 1:00,7298.39
4/8/2020 4:15,7344.79
4/8/2020 7:30,7300.98
4/8/2020 10:45,7249.623333
4/8/2020 14:00,7306.32
4/8/2020 17:15,7322.16
4/8/2020 20:30,7350.99
4/8/2020 23:45,7329.336667
4/9/2020 3:00,7289.953333
4/9/2020 6:15,7316.573333
4/9/2020 9:30,7245.13
4/9/2020 12:45,7285.15
4/9/2020 16:00,7270.446667
4/9/2020 19:15,7285.726667
4/9/2020 22:30,7278.82
4/10/2020 1:45,7172.223333
4/10/2020 5:00,6983.423333
4/10/2020 8:15,6906.8
4/10/2020 11:30,6867.55
4/10/2020 14:45,6838.153333
4/10/2020 18:00,6906.256667
4/10/2020 21:15,6866.933333
4/11/2020 0:30,6887.413333
4/11/2020 3:45,6919.52
4/11/2020 7:00,6869.543333
4/11/2020 10:15,6863.106667
4/11/2020 13:30,6834.736667
4/11/2020 16:45,6805.433333
4/11/2020 20:00,6834.73
4/11/2020 23:15,6839.663333
4/12/2020 2:30,6813.233333
4/12/2020 5:45,6826.04
4/12/2020 9:00,6854.606667
4/12/2020 12:15,6943.81
4/12/2020 15:30,7074.573333
4/12/2020 18:45,7111.533333
4/12/2020 22:00,6831.18
4/13/2020 1:15,6691.9
4/13/2020 4:30,6703.643333
4/13/2020 7:45,6700.39
4/13/2020 11:00,6730.796667
